"age","job","marital","education","balance","loan","contact","day","month","poutcome","y"
33,"management","married","tertiary",148,"no","unknown",20,"may","unknown","no"
30,"management","single","tertiary",162,"no","unknown",20,"may","unknown","no"
30,"management","single","tertiary",18,"no","unknown",20,"may","unknown","no"
41,"management","married","tertiary",666,"no","unknown",21,"may","unknown","no"
38,"management","married","tertiary",126,"no","unknown",21,"may","unknown","no"
37,"management","married","tertiary",547,"yes","unknown",21,"may","unknown","no"
35,"management","single","tertiary",71,"no","unknown",21,"may","unknown","no"
34,"management","married","tertiary",4170,"no","unknown",21,"may","unknown","no"
34,"management","married","secondary",293,"no","unknown",21,"may","unknown","no"
32,"management","married","secondary",6217,"yes","unknown",21,"may","unknown","no"
31,"management","single","tertiary",385,"no","unknown",21,"may","unknown","no"
31,"management","married","tertiary",1343,"yes","unknown",21,"may","unknown","no"
46,"management","single","secondary",295,"no","unknown",23,"may","unknown","no"
39,"management","married","tertiary",12,"no","unknown",23,"may","unknown","no"
36,"management","single","tertiary",876,"no","unknown",23,"may","unknown","no"
35,"management","married","tertiary",317,"no","unknown",23,"may","unknown","no"
35,"management","married","tertiary",8,"no","unknown",23,"may","unknown","no"
35,"management","married","secondary",839,"no","unknown",23,"may","unknown","no"
33,"management","married","unknown",18347,"no","unknown",23,"may","unknown","no"
33,"management","married","secondary",3132,"no","unknown",23,"may","unknown","no"
59,"management","married","primary",1727,"no","telephone",25,"may","failure","yes"
35,"management","single","tertiary",2988,"no","cellular",25,"may","unknown","no"
35,"management","single","tertiary",2486,"no","cellular",25,"may","unknown","no"
34,"management","single","tertiary",5086,"no","cellular",25,"may","unknown","yes"
48,"management","married","secondary",2294,"no","unknown",26,"may","unknown","no"
46,"management","divorced","tertiary",25,"no","unknown",26,"may","unknown","no"
44,"management","divorced","tertiary",476,"yes","unknown",26,"may","unknown","no"
43,"management","divorced","tertiary",36,"no","cellular",26,"may","failure","no"
39,"management","married","tertiary",-606,"no","unknown",26,"may","unknown","no"
36,"management","married","tertiary",605,"no","unknown",26,"may","unknown","no"
33,"management","single","secondary",-424,"no","unknown",26,"may","unknown","no"
29,"management","single","tertiary",15459,"no","cellular",26,"may","success","no"
26,"management","single","tertiary",205,"no","unknown",26,"may","unknown","no"
58,"management","married","secondary",139,"no","cellular",27,"may","other","no"
48,"management","divorced","tertiary",108,"no","unknown",27,"may","unknown","no"
46,"management","married","tertiary",1285,"no","unknown",27,"may","unknown","no"
46,"management","divorced","tertiary",-154,"yes","unknown",27,"may","unknown","no"
43,"management","single","secondary",109,"no","unknown",27,"may","unknown","no"
43,"management","married","tertiary",1188,"no","cellular",27,"may","unknown","no"
40,"management","single","tertiary",36,"no","unknown",27,"may","unknown","no"
39,"management","married","secondary",1072,"no","unknown",27,"may","unknown","no"
36,"management","single","tertiary",3875,"no","unknown",27,"may","unknown","no"
36,"management","married","tertiary",0,"no","unknown",27,"may","unknown","no"
35,"management","married","tertiary",949,"no","unknown",27,"may","unknown","no"
35,"management","married","secondary",1160,"no","unknown",27,"may","unknown","no"
34,"management","married","secondary",-294,"no","unknown",27,"may","unknown","no"
31,"management","married","tertiary",1183,"no","unknown",27,"may","unknown","no"
30,"management","single","tertiary",6164,"no","unknown",27,"may","unknown","no"
29,"management","single","secondary",-105,"no","unknown",27,"may","unknown","no"
28,"management","single","tertiary",0,"no","telephone",27,"may","unknown","no"
28,"management","married","tertiary",318,"no","unknown",27,"may","unknown","no"
56,"management","divorced","tertiary",442,"no","unknown",28,"may","unknown","no"
48,"management","married","secondary",99,"no","unknown",28,"may","unknown","no"
36,"management","married","tertiary",428,"no","unknown",28,"may","unknown","no"
32,"management","married","secondary",350,"no","unknown",28,"may","unknown","no"
29,"management","single","tertiary",5980,"no","unknown",28,"may","unknown","no"
29,"management","divorced","tertiary",415,"yes","unknown",28,"may","unknown","no"
48,"management","married","primary",1910,"no","unknown",29,"may","unknown","no"
48,"management","divorced","secondary",1598,"no","unknown",29,"may","unknown","no"
45,"management","married","tertiary",1929,"no","unknown",29,"may","unknown","no"
43,"management","married","unknown",5172,"no","unknown",29,"may","unknown","no"
39,"management","single","secondary",835,"no","unknown",29,"may","unknown","no"
37,"management","married","tertiary",1689,"no","unknown",29,"may","unknown","no"
32,"management","single","tertiary",1731,"yes","unknown",29,"may","unknown","no"
32,"management","single","tertiary",537,"no","unknown",29,"may","unknown","no"
32,"management","married","secondary",3935,"no","unknown",29,"may","unknown","no"
58,"management","married","primary",320,"no","unknown",30,"may","unknown","no"
53,"management","married","tertiary",146,"no","unknown",30,"may","unknown","no"
52,"management","married","secondary",428,"no","unknown",30,"may","unknown","no"
38,"management","divorced","tertiary",4425,"no","unknown",30,"may","unknown","no"
36,"management","single","tertiary",2806,"no","unknown",30,"may","unknown","no"
36,"management","married","secondary",80,"no","unknown",30,"may","unknown","no"
50,"management","married","tertiary",112,"no","cellular",4,"nov","other","no"
42,"management","married","tertiary",520,"no","cellular",4,"nov","unknown","no"
42,"management","married","tertiary",603,"no","cellular",5,"nov","unknown","no"
40,"management","married","tertiary",0,"no","cellular",10,"nov","success","yes"
49,"management","married","primary",3371,"no","cellular",11,"nov","unknown","yes"
29,"management","single","tertiary",1026,"no","cellular",12,"nov","other","yes"
36,"management","single","secondary",1511,"no","cellular",16,"nov","unknown","yes"
58,"management","married","tertiary",16264,"no","telephone",17,"nov","unknown","no"
58,"management","married","tertiary",2764,"no","cellular",17,"nov","unknown","no"
58,"management","married","tertiary",1831,"no","cellular",17,"nov","unknown","no"
58,"management","divorced","tertiary",1573,"yes","cellular",17,"nov","unknown","no"
51,"management","single","tertiary",2139,"no","cellular",17,"nov","unknown","no"
50,"management","married","tertiary",4,"no","cellular",17,"nov","failure","no"
49,"management","married","tertiary",7007,"no","cellular",17,"nov","unknown","no"
49,"management","divorced","tertiary",2370,"yes","unknown",17,"nov","other","no"
49,"management","divorced","tertiary",1904,"yes","cellular",17,"nov","unknown","no"
48,"management","single","tertiary",8106,"no","unknown",17,"nov","failure","no"
46,"management","single","tertiary",46,"yes","cellular",17,"nov","failure","no"
46,"management","married","tertiary",1375,"no","cellular",17,"nov","unknown","no"
44,"management","married","tertiary",724,"no","cellular",17,"nov","failure","no"
43,"management","married","tertiary",0,"no","cellular",17,"nov","unknown","no"
42,"management","married","tertiary",2187,"no","cellular",17,"nov","unknown","yes"
41,"management","married","primary",5310,"no","cellular",17,"nov","unknown","yes"
40,"management","single","secondary",10378,"no","cellular",17,"nov","unknown","no"
40,"management","married","tertiary",8969,"no","cellular",17,"nov","unknown","no"
38,"management","single","tertiary",11971,"no","unknown",17,"nov","failure","no"
38,"management","single","tertiary",0,"no","cellular",17,"nov","unknown","no"
58,"management","married","tertiary",9339,"no","telephone",18,"nov","other","no"
56,"management","married","tertiary",15520,"no","cellular",18,"nov","unknown","no"
54,"management","divorced","tertiary",2171,"yes","telephone",18,"nov","unknown","yes"
51,"management","married","tertiary",2934,"no","cellular",18,"nov","unknown","no"
49,"management","married","tertiary",1430,"no","cellular",18,"nov","unknown","no"
48,"management","married","tertiary",1175,"no","telephone",18,"nov","unknown","no"
48,"management","married","tertiary",363,"no","cellular",18,"nov","unknown","no"
47,"management","single","tertiary",153,"no","cellular",18,"nov","unknown","no"
46,"management","divorced","tertiary",6269,"no","telephone",18,"nov","failure","no"
43,"management","married","secondary",481,"no","telephone",18,"nov","other","no"
40,"management","married","tertiary",1217,"yes","cellular",18,"nov","unknown","no"
40,"management","married","tertiary",5,"no","cellular",18,"nov","unknown","no"
39,"management","single","tertiary",12437,"no","telephone",18,"nov","unknown","no"
38,"management","divorced","unknown",0,"no","cellular",18,"nov","unknown","no"
36,"management","single","tertiary",3343,"no","cellular",18,"nov","unknown","no"
36,"management","married","secondary",644,"no","cellular",18,"nov","unknown","no"
36,"management","married","secondary",-148,"no","cellular",18,"nov","unknown","no"
34,"management","married","tertiary",417,"no","cellular",18,"nov","unknown","no"
33,"management","divorced","tertiary",280,"yes","cellular",18,"nov","unknown","no"
32,"management","married","tertiary",1667,"no","cellular",18,"nov","failure","no"
32,"management","married","secondary",6217,"yes","cellular",18,"nov","failure","no"
31,"management","single","tertiary",874,"no","cellular",18,"nov","unknown","no"
31,"management","married","tertiary",271,"no","cellular",18,"nov","unknown","no"
59,"management","married","tertiary",1881,"no","cellular",19,"nov","unknown","no"
56,"management","married","secondary",238,"no","cellular",19,"nov","unknown","no"
55,"management","married","tertiary",540,"no","cellular",19,"nov","unknown","no"
53,"management","divorced","primary",255,"no","cellular",19,"nov","unknown","no"
50,"management","married","tertiary",-470,"no","cellular",19,"nov","failure","no"
49,"management","married","secondary",1623,"no","cellular",19,"nov","unknown","yes"
48,"management","married","tertiary",5057,"yes","cellular",19,"nov","unknown","no"
43,"management","married","tertiary",1429,"no","cellular",19,"nov","other","yes"
42,"management","single","tertiary",515,"no","cellular",19,"nov","unknown","no"
42,"management","divorced","tertiary",16,"no","cellular",19,"nov","unknown","no"
41,"management","married","tertiary",2885,"no","cellular",19,"nov","unknown","no"
39,"management","divorced","tertiary",1315,"no","cellular",19,"nov","failure","no"
36,"management","married","tertiary",9269,"yes","cellular",19,"nov","unknown","no"
36,"management","married","primary",3953,"no","cellular",19,"nov","unknown","no"
35,"management","married","tertiary",552,"yes","cellular",19,"nov","failure","no"
34,"management","single","tertiary",1,"no","cellular",19,"nov","unknown","no"
33,"management","single","tertiary",1998,"no","cellular",19,"nov","unknown","no"
33,"management","single","tertiary",201,"no","cellular",19,"nov","failure","no"
33,"management","single","secondary",8004,"no","cellular",19,"nov","unknown","no"
33,"management","married","tertiary",3696,"no","cellular",19,"nov","failure","no"
32,"management","married","tertiary",0,"no","cellular",19,"nov","unknown","no"
30,"management","single","tertiary",19358,"no","cellular",19,"nov","unknown","no"
56,"management","married","primary",772,"no","telephone",20,"nov","unknown","no"
54,"management","married","tertiary",2960,"no","cellular",20,"nov","unknown","no"
54,"management","married","primary",3859,"yes","cellular",20,"nov","unknown","no"
54,"management","married","primary",1691,"no","cellular",20,"nov","unknown","no"
52,"management","married","tertiary",6922,"no","cellular",20,"nov","unknown","no"
